date,country,currency,amount
2019-10-16,South Africa,AUD,37868
2019-10-16,Italy,AUD,93123
2019-10-16,United Kingdom,AUD,9520
2019-10-16,Chile,AUD,73300
2019-10-16,Austria,GBP,23847
2019-10-16,South Africa,CAD,96934
2019-10-16,Austria,GBP,58902
2019-10-16,Latvia,CAD,34058
2019-10-16,South Africa,CAD,57165
2019-10-16,Latvia,EUR,75868
2019-10-16,Italy,EUR,21598
2019-10-16,Latvia,GBP,43780
2019-10-16,United Arab Emirates,CAD,37076
2019-10-16,Qatar,CAD,79904
2019-10-16,Italy,EUR,18872
2019-10-16,South Africa,GBP,50922
2019-10-16,United States of America,CAD,76932
2019-10-16,Austria,AUD,66427
2019-10-16,United Arab Emirates,GBP,27375
2019-10-16,Austria,CAD,50834
2019-10-16,Latvia,EUR,56396
2019-10-16,United States of America,AUD,51493
2019-10-16,Latvia,EUR,15077
2019-10-16,Latvia,USD,54708
2019-10-16,Chile,GBP,67746
2019-10-16,Austria,CAD,77033
2019-10-16,South Africa,GBP,31013
2019-10-16,Belgium,AUD,81278
2019-10-16,Italy,AUD,79896
2019-10-16,United Arab Emirates,EUR,38564
2019-10-16,Austria,GBP,46368
2019-10-16,Italy,CAD,72074
2019-10-16,United States of America,CAD,80787
2019-10-16,Chile,CAD,2523
2019-10-16,Qatar,CAD,98457
2019-10-16,Austria,CAD,44368
2019-10-16,Belgium,CAD,84505
2019-10-16,Austria,GBP,55246
2019-10-16,Chile,AUD,35680
2019-10-16,Qatar,EUR,9205
2019-10-16,Austria,CAD,38465
2019-10-16,Chile,CAD,2730
2019-10-16,United Arab Emirates,GBP,21870
2019-10-16,Qatar,GBP,97806
2019-10-16,Qatar,EUR,47034
2019-10-16,Belgium,USD,37287
2019-10-16,Australia,USD,51123
2019-10-16,South Africa,USD,326
2019-10-16,Australia,USD,37135
2019-10-16,Australia,GBP,32253
2019-10-16,Italy,USD,96406
2019-10-16,Australia,USD,32733
2019-10-16,Austria,EUR,52388
2019-10-16,United Kingdom,EUR,2879
2019-10-16,Latvia,GBP,19448
2019-10-16,United States of America,EUR,80360
2019-10-16,Qatar,GBP,20514
2019-10-16,Chile,CAD,5164
2019-10-16,Qatar,AUD,16268
2019-10-16,United States of America,CAD,87662
2019-10-16,United Arab Emirates,USD,47185
2019-10-16,United States of America,USD,3676
2019-10-16,Qatar,GBP,10889
2019-10-16,Latvia,GBP,84919
2019-10-16,Belgium,EUR,73145
2019-10-16,South Africa,GBP,93952
2019-10-16,South Africa,EUR,24027
2019-10-16,United States of America,USD,46745
2019-10-16,Australia,AUD,69914
2019-10-16,United Kingdom,GBP,25995
2019-10-16,Belgium,AUD,72183
2019-10-16,Belgium,AUD,48194
2019-10-16,Chile,USD,93135
2019-10-16,Belgium,GBP,24209
2019-10-16,United Arab Emirates,EUR,7994
2019-10-16,Austria,GBP,37285
2019-10-16,Australia,GBP,83658
2019-10-16,United Arab Emirates,EUR,60748
2019-10-16,Australia,GBP,64299
2019-10-16,United States of America,USD,95994
2019-10-16,South Africa,GBP,43469
2019-10-16,Latvia,CAD,66652
2019-10-16,Qatar,USD,71272
2019-10-16,Austria,GBP,55553
2019-10-16,Belgium,EUR,96736
2019-10-16,Qatar,USD,40902
2019-10-16,South Africa,AUD,47420
2019-10-16,United Kingdom,AUD,73332
2019-10-16,Qatar,USD,35590
2019-10-16,Austria,GBP,94696
2019-10-16,Austria,EUR,71559
2019-10-16,Australia,USD,81853
2019-10-16,Italy,EUR,37497
2019-10-16,Australia,GBP,42995
2019-10-16,South Africa,GBP,9947
2019-10-16,United Arab Emirates,USD,77809
2019-10-16,Chile,AUD,88353
2019-10-16,United Kingdom,USD,12377
2019-10-16,United Arab Emirates,USD,49894
2019-10-16,Belgium,GBP,4383
2019-10-16,Italy,USD,20786
2019-10-16,Qatar,CAD,46908
2019-10-16,Latvia,GBP,90611
2019-10-16,United States of America,EUR,38112
2019-10-16,United States of America,EUR,58352
2019-10-16,Belgium,USD,22411
2019-10-16,United Kingdom,CAD,58960
2019-10-16,Latvia,EUR,44057
2019-10-16,Latvia,CAD,62347
2019-10-16,Australia,AUD,37091
2019-10-16,United Arab Emirates,EUR,70853
2019-10-16,South Africa,AUD,46371
2019-10-16,Austria,CAD,54866
2019-10-16,Italy,USD,14132
2019-10-16,Belgium,AUD,17716
2019-10-16,Belgium,AUD,93684
2019-10-16,Austria,GBP,89417
2019-10-16,Belgium,USD,49475
2019-10-16,United Arab Emirates,GBP,8498
2019-10-16,South Africa,AUD,51461
2019-10-16,United Arab Emirates,GBP,56932
2019-10-16,Australia,GBP,36103
2019-10-16,United Kingdom,GBP,73663
2019-10-16,United Kingdom,EUR,62187
2019-10-16,Italy,CAD,28708
2019-10-16,South Africa,GBP,43879
2019-10-16,Austria,EUR,31785
2019-10-16,Latvia,USD,32776
2019-10-16,United States of America,AUD,65940
2019-10-16,Belgium,CAD,96800
2019-10-16,Chile,EUR,40494
2019-10-16,Qatar,CAD,1829
2019-10-16,Qatar,AUD,28362
2019-10-16,United Kingdom,CAD,48638
2019-10-16,Qatar,CAD,49181
2019-10-16,Australia,USD,31549
2019-10-16,Italy,AUD,67540
2019-10-16,Latvia,GBP,37186
2019-10-16,Austria,GBP,90442
2019-10-16,South Africa,EUR,62068
2019-10-16,Latvia,AUD,56386
2019-10-16,Latvia,AUD,49346
2019-10-16,United States of America,CAD,3594
2019-10-16,Belgium,CAD,84490
2019-10-16,South Africa,AUD,72790
2019-10-16,Austria,EUR,73187
2019-10-16,Belgium,AUD,97128
2019-10-16,South Africa,GBP,21283
2019-10-16,Belgium,EUR,43855
2019-10-16,United Kingdom,USD,93838
2019-10-16,United Arab Emirates,EUR,50951
2019-10-16,South Africa,USD,42080
2019-10-16,Belgium,AUD,57114
2019-10-16,Australia,CAD,91870
2019-10-16,Italy,AUD,80188
2019-10-16,United Kingdom,AUD,72136
2019-10-16,United Kingdom,CAD,24540
2019-10-16,Chile,USD,38736
2019-10-16,United Arab Emirates,USD,19090
2019-10-16,Italy,CAD,130
2019-10-16,United Arab Emirates,GBP,63763
2019-10-16,South Africa,AUD,44910
2019-10-16,South Africa,CAD,27291
2019-10-16,Qatar,GBP,69235
2019-10-16,Chile,AUD,32734
2019-10-16,United States of America,GBP,90380
2019-10-16,Australia,GBP,58952
2019-10-16,United States of America,CAD,44199
2019-10-16,United States of America,AUD,57946
2019-10-16,Belgium,GBP,60254
2019-10-16,Chile,CAD,68257
2019-10-16,Australia,CAD,42690
2019-10-16,Latvia,CAD,69946
2019-10-16,Italy,CAD,69404
2019-10-16,Austria,GBP,70481
2019-10-16,South Africa,CAD,22630
2019-10-16,Australia,USD,6134
2019-10-16,United Arab Emirates,GBP,55618
2019-10-16,South Africa,USD,96394
2019-10-16,United States of America,EUR,40498
2019-10-16,United Arab Emirates,USD,1617
2019-10-16,United States of America,GBP,66212
2019-10-16,South Africa,GBP,50563
2019-10-16,Italy,CAD,17780
2019-10-16,South Africa,AUD,20927
2019-10-16,Belgium,AUD,75715
2019-10-16,Italy,CAD,65799
2019-10-16,Chile,CAD,24716
2019-10-16,United Kingdom,AUD,77202
2019-10-16,Italy,GBP,62784
2019-10-16,Latvia,GBP,27428
2019-10-16,Latvia,CAD,89552
2019-10-16,United States of America,AUD,21083
2019-10-16,Belgium,AUD,74145
2019-10-16,United Kingdom,GBP,75106
2019-10-16,Italy,USD,26796
2019-10-16,Italy,USD,28799
2019-10-16,Qatar,EUR,70632
2019-10-16,Latvia,CAD,16416
2019-10-16,Qatar,EUR,39888
2019-10-16,United States of America,CAD,14725
2019-10-16,United States of America,CAD,36772
2019-10-16,United Arab Emirates,GBP,71238
2019-10-16,South Africa,GBP,58167
2019-10-16,Latvia,CAD,29933
2019-10-16,Italy,AUD,43493
2019-10-16,Austria,EUR,33804
2019-10-16,Italy,AUD,15932
2019-10-16,Qatar,EUR,8663
2019-10-16,Latvia,CAD,3245
2019-10-16,Austria,EUR,7092
2019-10-16,Austria,EUR,41073
2019-10-16,Belgium,EUR,5090
2019-10-16,Chile,CAD,4448
2019-10-16,South Africa,GBP,23814
2019-10-16,Qatar,AUD,99979
2019-10-16,United Kingdom,EUR,20839
2019-10-16,Qatar,GBP,59040
2019-10-16,Chile,USD,13829
2019-10-16,Australia,AUD,78567
2019-10-16,Belgium,EUR,31530
2019-10-16,United Kingdom,GBP,887
2019-10-16,Italy,USD,78705
2019-10-16,Italy,USD,12056
2019-10-16,Italy,USD,48961
2019-10-16,Austria,EUR,16341
2019-10-16,United States of America,USD,44300
2019-10-16,Italy,AUD,46945
2019-10-16,Latvia,GBP,14655
2019-10-16,South Africa,AUD,63242
2019-10-16,South Africa,GBP,12535
2019-10-16,Qatar,USD,55525
2019-10-16,United Kingdom,EUR,10630
2019-10-16,Latvia,AUD,80280
2019-10-16,Italy,USD,62631
2019-10-16,Australia,EUR,85516
2019-10-16,United Kingdom,GBP,70958
2019-10-16,Austria,CAD,90244
2019-10-16,United Kingdom,CAD,9001
2019-10-16,Italy,AUD,33949
2019-10-16,Qatar,USD,70313
2019-10-16,United Kingdom,GBP,50144
2019-10-16,Latvia,GBP,5219
2019-10-16,Qatar,GBP,79761
2019-10-16,United Kingdom,USD,59153
2019-10-16,United States of America,GBP,57704
2019-10-16,Chile,EUR,64581
2019-10-16,United Arab Emirates,AUD,82573
2019-10-16,United Kingdom,EUR,81716
2019-10-16,South Africa,USD,65291
2019-10-16,Qatar,AUD,29081
2019-10-16,United States of America,CAD,62709
2019-10-16,United Kingdom,CAD,19448
2019-10-16,United Arab Emirates,AUD,45941
2019-10-16,South Africa,CAD,83472
2019-10-16,United Arab Emirates,AUD,62305
2019-10-16,Austria,AUD,9921
2019-10-16,South Africa,CAD,83995
2019-10-16,Qatar,CAD,47259
2019-10-16,Belgium,AUD,37287
2019-10-16,United Kingdom,EUR,96309
2019-10-16,Qatar,GBP,11807
2019-10-16,Italy,AUD,12532
2019-10-16,Qatar,USD,74366
2019-10-16,Austria,GBP,4482
2019-10-16,Australia,USD,32967
2019-10-16,Chile,AUD,66412
2019-10-16,South Africa,EUR,50572
2019-10-16,United States of America,USD,29102
2019-10-16,United Arab Emirates,CAD,31858
2019-10-16,Chile,AUD,57860
2019-10-16,Belgium,EUR,24693
2019-10-16,Australia,USD,43965
2019-10-16,Qatar,GBP,98869
2019-10-16,United States of America,AUD,63361
2019-10-16,Belgium,GBP,26339
2019-10-16,Australia,EUR,64936
2019-10-16,Qatar,AUD,54135
2019-10-16,Latvia,USD,67909
2019-10-16,Chile,EUR,86247
2019-10-16,United States of America,CAD,42840
2019-10-16,Australia,CAD,76356
2019-10-16,Qatar,CAD,28738
2019-10-16,Latvia,GBP,78904
2019-10-16,Austria,AUD,26094
2019-10-16,South Africa,GBP,52198
2019-10-16,United Arab Emirates,AUD,59391
2019-10-16,Latvia,GBP,53576
2019-10-16,Latvia,AUD,80117
2019-10-16,Belgium,GBP,72551
2019-10-16,Austria,EUR,76472
2019-10-16,United Arab Emirates,GBP,41488
2019-10-16,United Kingdom,CAD,98749
2019-10-16,Latvia,EUR,75745
2019-10-16,Latvia,CAD,20822
2019-10-16,Qatar,AUD,58846
2019-10-16,United Arab Emirates,AUD,58530
2019-10-16,Latvia,CAD,69094
2019-10-16,Qatar,USD,24078
2019-10-16,United States of America,USD,16519
2019-10-16,South Africa,EUR,71554
2019-10-16,United Kingdom,USD,90026
2019-10-16,Belgium,GBP,53263
2019-10-16,Australia,EUR,22164
2019-10-16,Italy,AUD,54015
2019-10-16,Italy,GBP,46880
2019-10-16,United States of America,GBP,81934
2019-10-16,Austria,AUD,38052
2019-10-16,United Arab Emirates,USD,86359
2019-10-16,Austria,CAD,15072
2019-10-16,United Kingdom,EUR,82360
2019-10-16,Austria,AUD,73968
2019-10-16,United Arab Emirates,GBP,57953
2019-10-16,Qatar,CAD,69035
2019-10-16,Australia,CAD,48482
2019-10-16,South Africa,EUR,18271
2019-10-16,United Arab Emirates,GBP,8644
2019-10-16,Austria,CAD,49876
2019-10-16,Chile,GBP,80947
2019-10-16,Austria,GBP,27693
2019-10-16,Italy,EUR,21771
2019-10-16,Belgium,USD,5393
2019-10-16,Italy,EUR,6709
2019-10-16,United Arab Emirates,EUR,91139
2019-10-16,Chile,EUR,95175
2019-10-16,Australia,CAD,66956
2019-10-16,United Arab Emirates,AUD,94348
2019-10-16,Australia,GBP,89912
2019-10-16,Australia,CAD,82664
2019-10-16,Latvia,AUD,36657
2019-10-16,United Kingdom,GBP,81757
2019-10-16,Belgium,USD,41676
2019-10-16,Austria,AUD,44478
2019-10-16,United States of America,EUR,42860
2019-10-16,South Africa,CAD,8699
2019-10-16,Chile,EUR,87620
2019-10-16,Latvia,USD,52576
2019-10-16,Austria,EUR,85720
2019-10-16,United States of America,GBP,39252
2019-10-16,South Africa,USD,14944
2019-10-16,United States of America,EUR,4624
2019-10-16,South Africa,USD,28927
2019-10-16,United Kingdom,CAD,37306
2019-10-16,Qatar,EUR,9940
2019-10-16,Belgium,USD,47784
2019-10-16,United Arab Emirates,CAD,22304
2019-10-16,United States of America,EUR,70897
2019-10-16,United Arab Emirates,GBP,54626
2019-10-16,Australia,EUR,87813
2019-10-16,United Arab Emirates,USD,29351
2019-10-16,Austria,GBP,61214
2019-10-16,Belgium,CAD,74492
2019-10-16,United Arab Emirates,EUR,74533
2019-10-16,Italy,GBP,20376
2019-10-16,United Kingdom,CAD,88915
2019-10-16,United States of America,AUD,81682
2019-10-16,United Arab Emirates,USD,78267
2019-10-16,Belgium,GBP,29581
2019-10-16,Italy,CAD,79106
2019-10-16,Chile,GBP,22389
2019-10-16,Qatar,USD,4056
2019-10-16,United Kingdom,GBP,87802
2019-10-16,Italy,CAD,75708
2019-10-16,United States of America,EUR,91380
2019-10-16,Qatar,CAD,18563
2019-10-16,United Kingdom,AUD,63772
2019-10-16,South Africa,CAD,35694
2019-10-16,United Kingdom,GBP,67468
2019-10-16,Austria,EUR,2282
2019-10-16,Latvia,EUR,13580
2019-10-16,Italy,CAD,73247
2019-10-16,Latvia,CAD,27237
2019-10-16,Australia,EUR,41645
2019-10-16,Latvia,EUR,92240
2019-10-16,Chile,GBP,53036
2019-10-16,South Africa,EUR,7476
2019-10-16,United States of America,CAD,29506
2019-10-16,Australia,AUD,25834
2019-10-16,Belgium,GBP,8540
2019-10-16,Qatar,EUR,35379
2019-10-16,Chile,GBP,93435
2019-10-16,Chile,USD,33055
2019-10-16,United Kingdom,USD,38373
2019-10-16,United Kingdom,USD,99230
2019-10-16,Australia,EUR,74114
2019-10-16,Italy,EUR,29476
2019-10-16,United Arab Emirates,USD,16208
2019-10-16,United States of America,USD,90915
2019-10-16,Belgium,EUR,80862
2019-10-16,Australia,GBP,43758
2019-10-16,Belgium,CAD,73837
2019-10-16,Australia,EUR,54536
2019-10-16,Belgium,AUD,97319
2019-10-16,Chile,CAD,92573
2019-10-16,United Arab Emirates,GBP,59604
2019-10-16,United States of America,USD,62953
2019-10-16,United Arab Emirates,AUD,87866
2019-10-16,Australia,CAD,41221
2019-10-16,Italy,GBP,30458
2019-10-16,Australia,USD,39569
2019-10-16,United States of America,AUD,76045
2019-10-16,Italy,CAD,66300
2019-10-17,Qatar,EUR,53641
2019-10-17,South Africa,EUR,98596
2019-10-17,Qatar,GBP,48927
2019-10-17,United Arab Emirates,GBP,98789
2019-10-17,United Arab Emirates,CAD,31537
2019-10-17,South Africa,GBP,98268
2019-10-17,United States of America,GBP,26398
2019-10-17,Australia,GBP,76284
2019-10-17,Italy,CAD,64340
2019-10-17,Belgium,AUD,72863
2019-10-17,Australia,CAD,32088
2019-10-17,Austria,USD,44631
2019-10-17,Italy,AUD,97101
2019-10-17,Qatar,CAD,16205
2019-10-17,United States of America,EUR,87802
2019-10-17,Qatar,USD,16355
2019-10-17,Australia,AUD,61962
2019-10-17,South Africa,CAD,82414
2019-10-17,South Africa,CAD,61919
2019-10-17,South Africa,CAD,72635
2019-10-17,United Arab Emirates,USD,99391
2019-10-17,United Arab Emirates,EUR,94336
2019-10-17,Australia,GBP,42047
2019-10-17,Chile,CAD,50526
2019-10-17,Belgium,AUD,4094
2019-10-17,Chile,AUD,93316
2019-10-17,Chile,USD,20445
2019-10-17,Qatar,EUR,23144
2019-10-17,United Kingdom,AUD,55288
2019-10-17,Italy,EUR,54488
2019-10-17,Chile,USD,61984
2019-10-17,South Africa,GBP,50223
2019-10-17,Chile,EUR,69616
2019-10-17,United States of America,EUR,72466
2019-10-17,Qatar,AUD,63089
2019-10-17,United Kingdom,GBP,48137
2019-10-17,United States of America,CAD,42582
2019-10-17,Belgium,GBP,78998
2019-10-17,Belgium,EUR,24958
2019-10-17,United Arab Emirates,USD,5537
2019-10-17,United Kingdom,GBP,31647
2019-10-17,Italy,EUR,29214
2019-10-17,United Kingdom,GBP,43120
2019-10-17,United Arab Emirates,EUR,10059
2019-10-17,Chile,CAD,52044
2019-10-17,Italy,AUD,46790
2019-10-17,Austria,CAD,64840
2019-10-17,Australia,USD,7644
2019-10-17,Latvia,EUR,55764
2019-10-17,South Africa,GBP,42888
2019-10-17,Belgium,USD,46082
2019-10-17,Australia,CAD,10857
2019-10-17,Belgium,GBP,85546
2019-10-17,Chile,CAD,6183
2019-10-17,South Africa,EUR,40709
2019-10-17,South Africa,USD,4880
2019-10-17,Chile,USD,53177
2019-10-17,Austria,AUD,71727
2019-10-17,United Kingdom,EUR,83468
2019-10-17,United States of America,AUD,71219
2019-10-17,Latvia,USD,23106
2019-10-17,Belgium,CAD,73795
2019-10-17,Latvia,GBP,62031
2019-10-17,Australia,CAD,90182
2019-10-17,United States of America,USD,71085
2019-10-17,Australia,AUD,33607
2019-10-17,Qatar,AUD,42503
2019-10-17,Australia,USD,25020
2019-10-17,United States of America,EUR,79282
2019-10-17,Chile,GBP,61011
2019-10-17,United Kingdom,EUR,94181
2019-10-17,United Arab Emirates,EUR,29342
2019-10-17,Italy,CAD,92422
2019-10-17,Latvia,EUR,3379
2019-10-17,United States of America,GBP,24108
2019-10-17,Chile,GBP,28688
2019-10-17,Austria,GBP,16471
2019-10-17,Latvia,USD,31769
2019-10-17,Australia,CAD,55182
2019-10-17,Australia,GBP,57116
2019-10-17,Belgium,AUD,42096
2019-10-17,South Africa,EUR,47912
2019-10-17,United Arab Emirates,EUR,29143
2019-10-17,Australia,EUR,87070
2019-10-17,South Africa,CAD,5962
2019-10-17,Chile,EUR,27654
2019-10-17,Belgium,USD,98375
2019-10-17,Austria,EUR,64997
2019-10-17,Qatar,GBP,63239
2019-10-17,Qatar,USD,58368
2019-10-17,Italy,EUR,52572
2019-10-17,Australia,GBP,48265
2019-10-17,United States of America,AUD,89339
2019-10-17,United Kingdom,GBP,88991
2019-10-17,United Kingdom,USD,50240
2019-10-17,United Kingdom,GBP,88070
2019-10-17,Latvia,AUD,27262
2019-10-17,United States of America,GBP,25703
2019-10-17,Qatar,AUD,83113
2019-10-17,South Africa,CAD,62890
2019-10-17,Qatar,EUR,62625
2019-10-17,Australia,EUR,49835
2019-10-17,Australia,USD,7274
2019-10-17,United Kingdom,EUR,40487
2019-10-17,Qatar,CAD,82987
2019-10-17,Belgium,EUR,88879
2019-10-17,Latvia,AUD,42248
2019-10-17,South Africa,GBP,14265
2019-10-17,United Kingdom,CAD,5728
2019-10-17,Belgium,EUR,77110
2019-10-17,Chile,GBP,90653
2019-10-17,United Kingdom,USD,95339
2019-10-17,Qatar,AUD,40055
2019-10-17,Australia,AUD,38725
2019-10-17,Latvia,USD,18114
2019-10-17,Chile,AUD,23761
2019-10-17,Chile,USD,11616
2019-10-17,South Africa,USD,14181
2019-10-17,Latvia,USD,52852
2019-10-17,Italy,USD,19117
2019-10-17,Italy,GBP,94747
2019-10-17,Belgium,CAD,86599
2019-10-17,Qatar,EUR,54199
2019-10-17,Italy,AUD,81123
2019-10-17,Chile,EUR,63114
2019-10-17,Italy,EUR,7347
2019-10-17,United States of America,GBP,23694
2019-10-17,United Kingdom,USD,50519
2019-10-17,United Arab Emirates,AUD,75538
2019-10-17,United States of America,USD,59929
2019-10-17,United Arab Emirates,AUD,97824
2019-10-17,Belgium,GBP,15152
2019-10-17,South Africa,CAD,24415
2019-10-17,United States of America,AUD,96997
2019-10-17,United States of America,EUR,81246
2019-10-17,Italy,AUD,66038
2019-10-17,United Arab Emirates,CAD,43292
2019-10-17,Latvia,GBP,96108
2019-10-17,Italy,EUR,52451
2019-10-17,Italy,EUR,21784
2019-10-17,Chile,USD,6547
2019-10-17,Austria,CAD,50853
2019-10-17,Latvia,EUR,18846
2019-10-17,Chile,USD,25835
2019-10-17,Chile,EUR,39762
2019-10-17,Qatar,CAD,52732
2019-10-17,Qatar,AUD,72878
2019-10-17,United Arab Emirates,AUD,67735
2019-10-17,Italy,USD,20687
2019-10-17,Qatar,GBP,40911
2019-10-17,Australia,AUD,76492
2019-10-17,United States of America,AUD,64007
2019-10-17,South Africa,AUD,31084
2019-10-17,Latvia,CAD,55787
2019-10-17,South Africa,EUR,77264
2019-10-17,Latvia,GBP,10112
2019-10-17,Latvia,CAD,11413
2019-10-17,Qatar,GBP,8703
2019-10-17,United Arab Emirates,AUD,30070
2019-10-17,United Arab Emirates,GBP,69990
2019-10-17,Chile,USD,94095
2019-10-17,Belgium,USD,93545
2019-10-17,Italy,GBP,72308
2019-10-17,Chile,CAD,47148
2019-10-17,United Arab Emirates,GBP,19691
2019-10-17,Latvia,EUR,62829
2019-10-17,Australia,GBP,27288
2019-10-17,Latvia,CAD,52877
2019-10-17,United States of America,CAD,64594
2019-10-17,United States of America,CAD,59700
2019-10-17,United States of America,USD,97294
2019-10-17,Austria,EUR,13120
2019-10-17,United Arab Emirates,AUD,63813
2019-10-17,Qatar,USD,70917
2019-10-17,Latvia,GBP,49664
2019-10-17,United States of America,USD,56321
2019-10-17,United Arab Emirates,EUR,54783
2019-10-17,Chile,AUD,64641
2019-10-17,South Africa,AUD,79123
2019-10-17,Chile,GBP,99536
2019-10-17,Italy,CAD,49173
2019-10-17,United Arab Emirates,CAD,34834
2019-10-17,Chile,EUR,25536
2019-10-17,United States of America,AUD,59274
2019-10-17,United States of America,GBP,73687
2019-10-17,United Arab Emirates,AUD,99013
2019-10-17,Latvia,CAD,70336
2019-10-17,Belgium,USD,98117
2019-10-17,Belgium,USD,60448
2019-10-17,Australia,AUD,54070
2019-10-17,Qatar,EUR,67561
2019-10-17,Australia,EUR,25789
2019-10-17,Latvia,USD,93582
2019-10-17,Italy,AUD,83301
2019-10-17,Australia,EUR,15709
2019-10-17,Latvia,AUD,55492
2019-10-17,Belgium,GBP,59037
2019-10-17,South Africa,CAD,76820
2019-10-17,United Arab Emirates,AUD,60649
2019-10-17,Austria,USD,38814
2019-10-17,Italy,USD,25919
2019-10-17,Belgium,USD,1608
2019-10-17,Belgium,EUR,53475
2019-10-17,United Kingdom,EUR,3979
2019-10-17,Qatar,EUR,36715
2019-10-17,United Kingdom,USD,36435
2019-10-17,United Kingdom,CAD,70455
2019-10-17,United Arab Emirates,CAD,29868
2019-10-17,United Arab Emirates,USD,87629
2019-10-17,South Africa,EUR,73618
2019-10-17,Qatar,EUR,41542
2019-10-17,Australia,CAD,12155
2019-10-17,Australia,AUD,75302
2019-10-17,Austria,EUR,8898
2019-10-17,Qatar,CAD,66108
2019-10-17,United Arab Emirates,CAD,24993
2019-10-17,Qatar,USD,14749
2019-10-17,Belgium,USD,88217
2019-10-17,Latvia,CAD,51684
2019-10-17,Belgium,GBP,10658
2019-10-17,United States of America,AUD,80728
2019-10-17,United Arab Emirates,EUR,28346
2019-10-17,Chile,EUR,24358
2019-10-17,United States of America,USD,15880
2019-10-17,Latvia,CAD,3630
2019-10-17,Latvia,USD,17229
2019-10-17,South Africa,AUD,37083
2019-10-17,Qatar,CAD,78694
2019-10-17,South Africa,GBP,71157
2019-10-17,Belgium,AUD,84761
2019-10-17,United States of America,USD,92343
2019-10-17,Latvia,CAD,20248
2019-10-17,Latvia,USD,63181
2019-10-17,South Africa,CAD,92511
2019-10-17,United Arab Emirates,CAD,96785
2019-10-17,Belgium,EUR,25814
2019-10-17,Latvia,GBP,94963
2019-10-17,Qatar,USD,67721
2019-10-17,Qatar,EUR,64971
2019-10-17,Latvia,CAD,56427
2019-10-17,Austria,USD,78160
2019-10-17,United Kingdom,EUR,59515
2019-10-17,Austria,USD,35111
2019-10-17,Austria,USD,10643
2019-10-17,United Kingdom,USD,19675
2019-10-17,Austria,GBP,42788
2019-10-17,Latvia,USD,10398
2019-10-17,Qatar,GBP,31892
2019-10-17,South Africa,CAD,75764
2019-10-17,Australia,USD,47149
2019-10-17,United Kingdom,USD,26870
2019-10-17,Latvia,CAD,51805
2019-10-17,Australia,GBP,42469
2019-10-17,Latvia,GBP,99599
2019-10-17,Austria,AUD,96177
2019-10-17,United Arab Emirates,CAD,45825
2019-10-17,Chile,USD,44331
2019-10-17,South Africa,USD,4718
2019-10-17,Australia,CAD,45469
2019-10-17,United States of America,EUR,26449
2019-10-17,United States of America,EUR,55569
2019-10-17,United States of America,GBP,70755
2019-10-17,Latvia,EUR,86003
2019-10-17,Latvia,GBP,97515
2019-10-17,Australia,AUD,65365
2019-10-17,South Africa,AUD,29363
2019-10-17,Chile,USD,38932
2019-10-17,Qatar,USD,76234
2019-10-17,Austria,CAD,41364
2019-10-17,Qatar,CAD,54955
2019-10-17,Qatar,USD,56299
2019-10-17,Chile,GBP,69052
2019-10-17,South Africa,CAD,80075
2019-10-17,Australia,GBP,18490
2019-10-17,Austria,CAD,35514
2019-10-17,Latvia,AUD,95669
2019-10-17,United States of America,USD,46318
2019-10-17,Belgium,CAD,8328
2019-10-17,South Africa,AUD,89944
2019-10-17,Australia,GBP,16523
2019-10-17,Qatar,USD,56735
2019-10-17,United States of America,GBP,69152
2019-10-17,Australia,CAD,92737
2019-10-17,Latvia,EUR,82874
2019-10-17,Qatar,AUD,58170
2019-10-17,Italy,AUD,67354
2019-10-17,Austria,EUR,69799
2019-10-17,Belgium,CAD,64534
2019-10-17,Austria,CAD,96558
2019-10-17,United Arab Emirates,EUR,5819
2019-10-17,Austria,CAD,94338
2019-10-17,Belgium,AUD,40275
2019-10-17,Austria,GBP,2151
2019-10-17,United States of America,CAD,23590
2019-10-17,Chile,AUD,96400
2019-10-17,Latvia,CAD,89540
2019-10-17,Belgium,CAD,55320
2019-10-17,United Arab Emirates,GBP,62551
2019-10-17,Belgium,AUD,11929
2019-10-17,Australia,AUD,77480
2019-10-17,Belgium,AUD,22529
2019-10-17,Latvia,AUD,60033
2019-10-17,Australia,CAD,86396
2019-10-17,Latvia,USD,30591
2019-10-17,Chile,EUR,96871
2019-10-17,Latvia,GBP,24383
2019-10-17,Latvia,EUR,60149
2019-10-17,Austria,USD,94598
2019-10-17,South Africa,GBP,56788
2019-10-17,Italy,CAD,17075
2019-10-17,United Arab Emirates,USD,49170
2019-10-17,Australia,GBP,16166
2019-10-17,South Africa,EUR,48912
2019-10-17,Latvia,EUR,75524
2019-10-17,Austria,GBP,52398
2019-10-17,Belgium,GBP,44268
2019-10-17,Austria,AUD,60473
2019-10-17,Belgium,CAD,80185
2019-10-17,Latvia,USD,81930
2019-10-17,United Arab Emirates,USD,14115
2019-10-17,Australia,CAD,30316
2019-10-17,United Kingdom,AUD,39917
2019-10-17,United Arab Emirates,EUR,73219
2019-10-17,Italy,EUR,9041
2019-10-17,Italy,AUD,81383
2019-10-17,Italy,CAD,64168
2019-10-17,South Africa,USD,91992
2019-10-17,Italy,CAD,96730
2019-10-17,Italy,GBP,32457
2019-10-17,Qatar,EUR,72078
2019-10-17,Austria,AUD,3287
2019-10-17,United States of America,EUR,15106
2019-10-17,South Africa,GBP,27219
2019-10-17,Belgium,USD,61409
