date,country,currency,amount
2019-10-26,United Kingdom,USD,81248
2019-10-26,Belgium,AUD,44655
2019-10-26,Belgium,GBP,79696
2019-10-26,Qatar,AUD,1957
2019-10-26,South Africa,USD,24361
2019-10-26,Italy,USD,50103
2019-10-26,Chile,AUD,6326
2019-10-26,United States of America,CAD,95521
2019-10-26,Italy,AUD,9654
2019-10-26,South Africa,EUR,14363
2019-10-26,Latvia,EUR,47949
2019-10-26,United Kingdom,AUD,35738
2019-10-26,Italy,AUD,89742
2019-10-26,Austria,GBP,12670
2019-10-26,United Arab Emirates,USD,70018
2019-10-26,Belgium,USD,46575
2019-10-26,South Africa,CAD,22248
2019-10-26,Latvia,AUD,53375
2019-10-26,United Kingdom,AUD,73950
2019-10-26,Belgium,AUD,25219
2019-10-26,Chile,EUR,48836
2019-10-26,Austria,EUR,79113
2019-10-26,Qatar,USD,5482
2019-10-26,Belgium,CAD,29238
2019-10-26,South Africa,GBP,11111
2019-10-26,Australia,AUD,6663
2019-10-26,Latvia,CAD,39819
2019-10-26,United States of America,GBP,79423
2019-10-26,Latvia,USD,7493
2019-10-26,South Africa,GBP,53180
2019-10-26,Italy,EUR,12357
2019-10-26,Latvia,CAD,48176
2019-10-26,United Kingdom,GBP,36335
2019-10-26,United Kingdom,CAD,22514
2019-10-26,Austria,AUD,84210
2019-10-26,United Arab Emirates,EUR,94955
2019-10-26,United States of America,GBP,42843
2019-10-26,Austria,USD,67339
2019-10-26,United Arab Emirates,CAD,80713
2019-10-26,Austria,EUR,80214
2019-10-26,Austria,USD,58085
2019-10-26,South Africa,GBP,42388
2019-10-26,Latvia,USD,74402
2019-10-26,United Arab Emirates,AUD,65891
2019-10-26,Qatar,CAD,5873
2019-10-26,Latvia,EUR,68032
2019-10-26,Australia,EUR,53744
2019-10-26,Qatar,EUR,79085
2019-10-26,United Arab Emirates,GBP,5801
2019-10-26,Latvia,CAD,299
2019-10-26,Belgium,CAD,87643
2019-10-26,Latvia,AUD,83722
2019-10-26,Austria,USD,62268
2019-10-26,Belgium,GBP,89469
2019-10-26,South Africa,GBP,86781
2019-10-26,United States of America,AUD,35363
2019-10-26,Italy,AUD,23175
2019-10-26,Austria,USD,79631
2019-10-26,Qatar,EUR,98864
2019-10-26,Austria,GBP,92383
2019-10-26,Qatar,USD,86516
2019-10-26,United Kingdom,USD,35794
2019-10-26,Austria,USD,93821
2019-10-26,United States of America,EUR,31422
2019-10-26,United States of America,CAD,3976
2019-10-26,Qatar,AUD,14666
2019-10-26,South Africa,GBP,64987
2019-10-26,Qatar,CAD,76370
2019-10-26,Australia,CAD,58103
2019-10-26,Austria,EUR,66979
2019-10-26,United States of America,AUD,75162
2019-10-26,United Arab Emirates,USD,39326
2019-10-26,United Arab Emirates,GBP,41506
2019-10-26,Qatar,EUR,59759
2019-10-26,Italy,GBP,71055
2019-10-26,Italy,CAD,14296
2019-10-26,Chile,EUR,73679
2019-10-26,Latvia,CAD,17191
2019-10-26,United States of America,AUD,67969
2019-10-26,South Africa,AUD,44306
2019-10-26,Australia,CAD,46823
2019-10-26,United Arab Emirates,EUR,54434
2019-10-26,Chile,EUR,78852
2019-10-26,Chile,CAD,20560
2019-10-26,Belgium,GBP,11640
2019-10-26,Latvia,AUD,36931
2019-10-26,Chile,CAD,86541
2019-10-26,United States of America,AUD,12220
2019-10-26,Belgium,USD,4851
2019-10-26,Latvia,EUR,74348
2019-10-26,United States of America,GBP,25595
2019-10-26,United Kingdom,AUD,76797
2019-10-26,United Kingdom,GBP,97947
2019-10-26,United Kingdom,USD,82925
2019-10-26,Australia,GBP,56703
2019-10-26,Latvia,CAD,25459
2019-10-26,Belgium,GBP,86631
2019-10-26,Belgium,GBP,10385
2019-10-26,Australia,AUD,70452
2019-10-26,Italy,USD,82191
2019-10-26,United Kingdom,AUD,78534
2019-10-26,Italy,AUD,42529
2019-10-26,Australia,GBP,64464
2019-10-26,United Kingdom,EUR,80872
2019-10-26,United Arab Emirates,GBP,25426
2019-10-26,Austria,GBP,19666
2019-10-26,South Africa,EUR,10830
2019-10-26,Australia,AUD,75773
2019-10-26,Italy,EUR,82469
2019-10-26,United Arab Emirates,AUD,4760
2019-10-26,Qatar,CAD,50576
2019-10-26,South Africa,GBP,19176
2019-10-26,Austria,USD,2768
2019-10-26,Italy,EUR,40116
2019-10-26,United States of America,GBP,79808
2019-10-26,United Arab Emirates,GBP,3795
2019-10-26,United Kingdom,CAD,96697
2019-10-26,United Arab Emirates,USD,25369
2019-10-26,Qatar,EUR,8729
2019-10-26,United Kingdom,USD,74606
2019-10-26,Australia,EUR,36486
2019-10-26,United Arab Emirates,USD,22584
2019-10-26,United States of America,AUD,37800
2019-10-26,Latvia,USD,86999
2019-10-26,Italy,CAD,21465
2019-10-26,United Arab Emirates,EUR,18326
2019-10-26,South Africa,CAD,2703
2019-10-26,United Arab Emirates,AUD,80222
2019-10-26,Latvia,AUD,63638
2019-10-26,Australia,CAD,97481
2019-10-26,United Arab Emirates,EUR,3416
2019-10-26,Qatar,USD,99108
2019-10-26,Qatar,AUD,90954
2019-10-26,United Arab Emirates,USD,78410
2019-10-26,Italy,AUD,55182
2019-10-26,Qatar,GBP,62274
2019-10-26,Austria,AUD,85217
2019-10-26,United Arab Emirates,USD,26241
2019-10-26,South Africa,AUD,96783
2019-10-26,Austria,EUR,44780
2019-10-26,South Africa,AUD,21784
2019-10-26,Belgium,GBP,86745
2019-10-26,United Kingdom,USD,64528
2019-10-26,Austria,GBP,33507
2019-10-26,Qatar,CAD,20147
2019-10-26,Belgium,AUD,26128
2019-10-26,United Kingdom,EUR,58242
2019-10-26,United Kingdom,USD,39122
2019-10-26,United Arab Emirates,CAD,52693
2019-10-26,Qatar,GBP,14289
2019-10-26,Belgium,EUR,27935
2019-10-26,Latvia,CAD,22024
2019-10-26,Latvia,EUR,30994
2019-10-26,United Arab Emirates,GBP,5351
2019-10-26,Italy,AUD,93547
2019-10-26,Latvia,AUD,43057
2019-10-26,Italy,CAD,57270
2019-10-26,Chile,EUR,38184
2019-10-26,Belgium,GBP,12554
2019-10-26,Austria,GBP,30480
2019-10-26,South Africa,AUD,66377
2019-10-26,Belgium,CAD,78885
2019-10-26,Belgium,CAD,24349
2019-10-26,South Africa,AUD,45952
2019-10-26,Qatar,EUR,26429
2019-10-26,Chile,USD,59464
2019-10-26,Belgium,AUD,81400
2019-10-26,United Arab Emirates,USD,18005
2019-10-26,Latvia,USD,67402
2019-10-26,Italy,EUR,34564
2019-10-26,Qatar,EUR,64658
2019-10-26,United Kingdom,CAD,99117
2019-10-26,South Africa,USD,48807
2019-10-26,Latvia,GBP,80825
2019-10-26,Qatar,USD,18259
2019-10-26,United Arab Emirates,EUR,29754
2019-10-26,Italy,CAD,95631
2019-10-26,Chile,USD,20113
2019-10-26,United States of America,AUD,17234
2019-10-26,United States of America,USD,52134
2019-10-26,United Kingdom,USD,56136
2019-10-26,Chile,USD,34
2019-10-26,United States of America,CAD,25101
2019-10-26,Chile,CAD,89646
2019-10-26,South Africa,USD,79928
2019-10-26,United States of America,EUR,93471
2019-10-26,Qatar,GBP,34030
2019-10-26,Belgium,AUD,92423
2019-10-26,Belgium,AUD,81494
2019-10-26,United Arab Emirates,CAD,17852
2019-10-26,Chile,USD,44639
2019-10-26,South Africa,CAD,22890
2019-10-26,Australia,USD,44535
2019-10-26,Australia,EUR,11842
2019-10-26,Qatar,GBP,66919
2019-10-26,United Arab Emirates,CAD,66442
2019-10-26,Austria,USD,3457
2019-10-26,Australia,EUR,60130
2019-10-26,Austria,GBP,9572
2019-10-26,United Kingdom,EUR,71255
2019-10-26,Qatar,AUD,31845
2019-10-26,Chile,AUD,51780
2019-10-26,United States of America,USD,39347
2019-10-26,Chile,GBP,65809
2019-10-26,Chile,EUR,41324
2019-10-26,Belgium,AUD,37751
2019-10-26,Australia,USD,10044
2019-10-26,United States of America,AUD,32479
2019-10-26,Belgium,EUR,80103
2019-10-26,Italy,EUR,65905
2019-10-26,Italy,AUD,88363
2019-10-26,United Kingdom,AUD,55417
2019-10-26,United States of America,CAD,94920
2019-10-26,United Arab Emirates,CAD,31991
2019-10-26,Austria,GBP,47766
2019-10-26,Qatar,AUD,70392
2019-10-26,Latvia,CAD,2278
2019-10-26,Belgium,USD,49597
2019-10-26,Chile,AUD,34385
2019-10-26,United States of America,EUR,57865
2019-10-26,Italy,GBP,79950
2019-10-26,Chile,AUD,42407
2019-10-26,United Kingdom,USD,32573
2019-10-26,Belgium,AUD,71459
2019-10-26,Italy,EUR,70838
2019-10-26,Chile,EUR,89730
2019-10-26,South Africa,EUR,60124
2019-10-26,Italy,CAD,73373
2019-10-26,Belgium,CAD,24401
2019-10-26,Latvia,GBP,7427
2019-10-26,Qatar,GBP,43460
2019-10-26,Australia,AUD,23585
2019-10-26,United Arab Emirates,EUR,63078
2019-10-26,Italy,GBP,20484
2019-10-26,Australia,USD,78733
2019-10-26,United Kingdom,USD,66318
2019-10-26,Qatar,EUR,57490
2019-10-26,United Arab Emirates,AUD,78163
2019-10-26,Italy,GBP,46396
2019-10-26,Qatar,CAD,52587
2019-10-26,United Kingdom,CAD,30998
2019-10-26,Belgium,EUR,97061
2019-10-26,Italy,CAD,76372
2019-10-26,South Africa,EUR,88358
2019-10-26,United States of America,USD,70264
2019-10-26,Belgium,CAD,7660
2019-10-26,United Kingdom,EUR,90528
2019-10-26,Italy,GBP,55732
2019-10-26,South Africa,CAD,97908
2019-10-26,South Africa,EUR,51538
2019-10-26,United Kingdom,GBP,90350
2019-10-26,Italy,AUD,97188
2019-10-26,Qatar,GBP,32730
2019-10-26,Italy,CAD,9458
2019-10-26,Chile,CAD,92939
2019-10-26,United States of America,CAD,79835
2019-10-26,Italy,CAD,8655
2019-10-26,United Kingdom,USD,22536
2019-10-27,United Kingdom,AUD,26472
2019-10-27,Australia,AUD,44958
2019-10-27,United States of America,USD,3
2019-10-27,Qatar,USD,144
2019-10-27,Italy,EUR,92415
2019-10-27,Australia,EUR,20726
2019-10-27,United Arab Emirates,USD,51932
2019-10-27,United States of America,GBP,34858
2019-10-27,Latvia,CAD,98384
2019-10-27,Qatar,EUR,82896
2019-10-27,Italy,CAD,72974
2019-10-27,Italy,AUD,63878
2019-10-27,Latvia,USD,95154
2019-10-27,South Africa,CAD,54505
2019-10-27,United Arab Emirates,USD,66585
2019-10-27,Chile,AUD,13897
2019-10-27,Australia,AUD,74627
2019-10-27,United States of America,GBP,11272
2019-10-27,United Kingdom,AUD,54749
2019-10-27,United States of America,CAD,52425
2019-10-27,Australia,EUR,64274
2019-10-27,Latvia,EUR,17622
2019-10-27,Italy,AUD,84694
2019-10-27,Belgium,CAD,29431
2019-10-27,Qatar,CAD,8210
2019-10-27,Belgium,GBP,412
2019-10-27,United Arab Emirates,CAD,65541
2019-10-27,United Arab Emirates,CAD,69208
2019-10-27,United Kingdom,AUD,36462
2019-10-27,Belgium,EUR,88905
2019-10-27,United States of America,GBP,31835
2019-10-27,Chile,GBP,19379
2019-10-27,Chile,EUR,69655
2019-10-27,Italy,GBP,16719
2019-10-27,Chile,CAD,37877
2019-10-27,South Africa,USD,55209
2019-10-27,Chile,AUD,70790
2019-10-27,South Africa,USD,59015
2019-10-27,Chile,CAD,57963
2019-10-27,United Kingdom,CAD,95699
2019-10-27,United Arab Emirates,EUR,40464
2019-10-27,Chile,USD,33032
2019-10-27,Qatar,EUR,49631
2019-10-27,Italy,CAD,75637
2019-10-27,United Kingdom,AUD,28708
2019-10-27,Qatar,CAD,81338
2019-10-27,Latvia,EUR,49370
2019-10-27,Qatar,CAD,44898
2019-10-27,Chile,USD,29850
2019-10-27,Chile,EUR,59129
2019-10-27,Qatar,CAD,74612
2019-10-27,Chile,CAD,40192
2019-10-27,Italy,GBP,53506
2019-10-27,South Africa,EUR,53964
2019-10-27,Chile,AUD,29832
2019-10-27,South Africa,EUR,79855
2019-10-27,Latvia,EUR,11704
2019-10-27,United Arab Emirates,USD,96173
2019-10-27,Austria,USD,90901
2019-10-27,Italy,AUD,75018
2019-10-27,Latvia,EUR,59923
2019-10-27,Italy,AUD,14602
2019-10-27,Italy,USD,27870
2019-10-27,United States of America,AUD,83271
2019-10-27,United States of America,AUD,74345
2019-10-27,Belgium,AUD,53857
2019-10-27,South Africa,AUD,79143
2019-10-27,Chile,GBP,25976
2019-10-27,Chile,CAD,22061
2019-10-27,Latvia,AUD,17207
2019-10-27,United States of America,AUD,59357
2019-10-27,Austria,CAD,8933
2019-10-27,Chile,AUD,16922
2019-10-27,Qatar,CAD,31210
2019-10-27,United Arab Emirates,GBP,18269
2019-10-27,United States of America,GBP,61041
2019-10-27,United Kingdom,USD,15610
2019-10-27,Belgium,EUR,15746
2019-10-27,United Kingdom,AUD,55896
2019-10-27,Australia,CAD,33901
2019-10-27,Italy,GBP,27523
2019-10-27,United States of America,GBP,58426
2019-10-27,United Kingdom,GBP,98250
2019-10-27,Qatar,USD,28050
2019-10-27,United Arab Emirates,USD,99656
2019-10-27,Qatar,USD,60078
2019-10-27,Italy,USD,70223
2019-10-27,Austria,GBP,37449
2019-10-27,South Africa,CAD,5937
2019-10-27,United Arab Emirates,USD,34709
2019-10-27,Latvia,GBP,93312
2019-10-27,Australia,GBP,75076
2019-10-27,United States of America,GBP,24391
2019-10-27,United States of America,GBP,46935
2019-10-27,United Kingdom,GBP,67599
2019-10-27,Australia,EUR,11196
2019-10-27,Austria,USD,11524
2019-10-27,Italy,USD,9649
2019-10-27,South Africa,AUD,37368
2019-10-27,Chile,GBP,77220
2019-10-27,United Arab Emirates,EUR,76991
2019-10-27,Belgium,GBP,34219
2019-10-27,United Arab Emirates,USD,61857
2019-10-27,Belgium,USD,88388
2019-10-27,Italy,AUD,4182
2019-10-27,Qatar,EUR,61421
2019-10-27,United Arab Emirates,EUR,45452
2019-10-27,Latvia,EUR,3118
2019-10-27,Qatar,CAD,15874
2019-10-27,United States of America,CAD,99129
2019-10-27,United States of America,CAD,74712
2019-10-27,Austria,USD,9606
2019-10-27,United States of America,CAD,35901
2019-10-27,Latvia,EUR,70926
2019-10-27,Qatar,AUD,32332
2019-10-27,South Africa,AUD,74127
2019-10-27,Italy,GBP,72683
2019-10-27,United States of America,EUR,73956
2019-10-27,Italy,USD,84391
2019-10-27,South Africa,GBP,15201
2019-10-27,Belgium,USD,43023
2019-10-27,United States of America,EUR,35624
2019-10-27,Chile,EUR,47475
2019-10-27,Qatar,USD,42060
2019-10-27,Latvia,CAD,44851
2019-10-27,United States of America,AUD,70186
2019-10-27,Latvia,CAD,37324
2019-10-27,Latvia,EUR,17881
2019-10-27,South Africa,GBP,95015
2019-10-27,United States of America,GBP,42908
2019-10-27,Italy,CAD,19033
2019-10-27,Qatar,CAD,31366
2019-10-27,Chile,EUR,47791
2019-10-27,Latvia,CAD,11692
2019-10-27,Austria,GBP,50858
2019-10-27,South Africa,GBP,79465
2019-10-27,Austria,GBP,98918
2019-10-27,Belgium,AUD,48648
2019-10-27,Latvia,EUR,51438
2019-10-27,South Africa,CAD,63235
2019-10-27,Latvia,CAD,62846
2019-10-27,Chile,CAD,10329
2019-10-27,Austria,EUR,92321
2019-10-27,Austria,GBP,11249
2019-10-27,South Africa,EUR,6911
2019-10-27,Qatar,EUR,1443
2019-10-27,Belgium,CAD,57876
2019-10-27,South Africa,USD,43512
2019-10-27,Italy,CAD,71364
2019-10-27,Chile,EUR,63141
2019-10-27,United Arab Emirates,CAD,34125
2019-10-27,Italy,AUD,13678
2019-10-27,Latvia,AUD,46090
2019-10-27,Belgium,EUR,35398
2019-10-27,Qatar,AUD,43620
2019-10-27,Belgium,GBP,92555
2019-10-27,Qatar,EUR,65652
2019-10-27,Chile,EUR,59270
2019-10-27,United Arab Emirates,AUD,5548
2019-10-27,Austria,EUR,96709
2019-10-27,United States of America,AUD,94941
2019-10-27,United Kingdom,CAD,90578
2019-10-27,Latvia,EUR,49787
2019-10-27,Qatar,AUD,2495
2019-10-27,Austria,EUR,80597
2019-10-27,Chile,USD,32628
2019-10-27,Belgium,CAD,38840
2019-10-27,Latvia,EUR,4616
2019-10-27,United Arab Emirates,CAD,57605
2019-10-27,South Africa,CAD,23921
2019-10-27,United States of America,GBP,516
2019-10-27,United Arab Emirates,EUR,38075
2019-10-27,Qatar,USD,54080
2019-10-27,Latvia,CAD,27737
2019-10-27,Chile,AUD,44167
2019-10-27,United Kingdom,CAD,60379
2019-10-27,Chile,EUR,67040
2019-10-27,Austria,GBP,44234
2019-10-27,Italy,AUD,94420
2019-10-27,South Africa,EUR,2934
2019-10-27,Qatar,GBP,47198
2019-10-27,United States of America,GBP,98923
2019-10-27,Austria,EUR,57298
2019-10-27,United Arab Emirates,AUD,55195
2019-10-27,Austria,CAD,36806
2019-10-27,United States of America,AUD,78775
2019-10-27,Latvia,USD,54752
2019-10-27,Latvia,GBP,45292
2019-10-27,United Kingdom,EUR,81093
2019-10-27,South Africa,CAD,33305
2019-10-27,South Africa,EUR,16020
2019-10-27,United States of America,USD,80558
2019-10-27,United States of America,EUR,94438
2019-10-27,United Arab Emirates,CAD,30409
2019-10-27,Austria,USD,12867
2019-10-27,South Africa,CAD,73828
2019-10-27,Austria,EUR,14095
2019-10-27,United Arab Emirates,AUD,45718
2019-10-27,Belgium,EUR,89546
2019-10-27,Italy,AUD,84126
2019-10-27,Australia,CAD,74989
2019-10-27,Austria,CAD,31013
2019-10-27,Austria,EUR,75446
2019-10-27,Italy,CAD,74378
2019-10-27,South Africa,CAD,98245
2019-10-27,United Kingdom,CAD,48206
2019-10-27,Chile,CAD,25457
2019-10-27,South Africa,AUD,74158
2019-10-27,Chile,GBP,39399
2019-10-27,Chile,GBP,9274
2019-10-27,Qatar,CAD,5958
2019-10-27,United States of America,GBP,70262
2019-10-27,Belgium,AUD,72139
2019-10-27,South Africa,GBP,98303
2019-10-27,United States of America,GBP,55927
2019-10-27,United States of America,CAD,50663
2019-10-27,United States of America,USD,65586
2019-10-27,Austria,AUD,16102
2019-10-27,United Kingdom,USD,59981
2019-10-27,Belgium,GBP,96695
2019-10-27,Belgium,USD,32614
2019-10-27,Italy,GBP,9058
2019-10-27,Australia,EUR,6522
2019-10-27,Austria,CAD,22733
2019-10-27,South Africa,USD,29642
2019-10-27,Chile,GBP,91246
2019-10-27,Australia,AUD,44391
2019-10-27,Qatar,CAD,39899
2019-10-27,South Africa,CAD,40554
2019-10-27,Belgium,GBP,5293
2019-10-27,Italy,AUD,24035
2019-10-27,Italy,AUD,56388
2019-10-27,United Kingdom,CAD,93814
2019-10-27,Qatar,CAD,87657
2019-10-27,Austria,GBP,74264
2019-10-27,United Arab Emirates,CAD,67707
2019-10-27,South Africa,USD,23914
2019-10-27,United Arab Emirates,EUR,9693
2019-10-27,United Arab Emirates,CAD,55811
2019-10-27,Latvia,USD,33105
2019-10-27,United Arab Emirates,EUR,64568
2019-10-27,United Arab Emirates,AUD,28052
2019-10-27,Chile,AUD,83220
2019-10-27,Belgium,USD,75317
2019-10-27,Latvia,USD,73004
2019-10-27,United Arab Emirates,EUR,68953
2019-10-27,Belgium,GBP,10868
2019-10-27,Latvia,CAD,20067
2019-10-27,Australia,USD,37884
2019-10-27,Qatar,AUD,49250
2019-10-27,Latvia,USD,94460
2019-10-27,Latvia,EUR,7683
2019-10-27,United Kingdom,GBP,74042
2019-10-27,United Kingdom,AUD,5558
2019-10-27,Australia,GBP,14360
2019-10-27,United Arab Emirates,CAD,49129
2019-10-27,Belgium,CAD,76023
2019-10-27,Belgium,AUD,86285
2019-10-27,Chile,CAD,11468
2019-10-27,Chile,EUR,99831
2019-10-27,United Arab Emirates,CAD,86132
2019-10-27,United States of America,CAD,75705
2019-10-27,South Africa,GBP,39352
2019-10-27,South Africa,USD,79724
2019-10-27,Italy,EUR,79451
2019-10-27,Latvia,EUR,5320
2019-10-27,South Africa,AUD,2175
2019-10-27,Qatar,EUR,21313
2019-10-27,Belgium,EUR,97869
2019-10-27,United States of America,EUR,55538
2019-10-27,Belgium,GBP,27176
2019-10-27,Austria,AUD,6074
2019-10-27,Qatar,EUR,20569
2019-10-27,Qatar,CAD,15117
2019-10-27,United Arab Emirates,CAD,27830
2019-10-27,Austria,CAD,10899
2019-10-27,South Africa,EUR,31450
2019-10-27,United Kingdom,USD,97122
2019-10-27,United Arab Emirates,USD,75918
2019-10-27,Qatar,CAD,12976
2019-10-27,South Africa,GBP,97950
2019-10-27,Qatar,USD,37448
2019-10-27,United States of America,USD,35682
2019-10-27,Chile,AUD,32395
2019-10-27,Australia,GBP,25959
2019-10-27,South Africa,CAD,293
2019-10-27,Belgium,GBP,17978
2019-10-27,Qatar,EUR,12855
2019-10-27,United States of America,EUR,86505
2019-10-27,South Africa,AUD,67603
2019-10-27,Australia,GBP,82275
2019-10-27,Austria,EUR,82884
2019-10-27,Belgium,CAD,47242
2019-10-27,Belgium,CAD,57140
2019-10-27,Chile,CAD,86457
2019-10-27,Qatar,USD,49436
2019-10-27,Latvia,CAD,14367
2019-10-27,South Africa,CAD,44246
2019-10-27,Latvia,CAD,49757
2019-10-27,United States of America,GBP,31696
2019-10-27,Qatar,AUD,25917
2019-10-27,Chile,CAD,38221
2019-10-27,Latvia,EUR,11578
2019-10-27,United Arab Emirates,CAD,42330
2019-10-27,Austria,GBP,68846
2019-10-27,United Arab Emirates,USD,86884
2019-10-27,Italy,CAD,60763
2019-10-27,South Africa,EUR,25964
2019-10-27,Qatar,GBP,9162
2019-10-27,United States of America,AUD,7383
2019-10-27,Chile,USD,52928
2019-10-27,United States of America,AUD,4320
2019-10-27,United Kingdom,GBP,32560
2019-10-27,Austria,GBP,59122
2019-10-27,Chile,CAD,71961
2019-10-27,Italy,CAD,27226
2019-10-27,Qatar,GBP,7786
2019-10-27,United Arab Emirates,CAD,95326
2019-10-27,Belgium,USD,51133
2019-10-27,Italy,AUD,81458
2019-10-27,Italy,GBP,87698
2019-10-27,United Kingdom,USD,5947
2019-10-27,Belgium,EUR,9976
2019-10-27,Latvia,EUR,53667
2019-10-27,Australia,AUD,74592
2019-10-27,United States of America,AUD,3893
2019-10-27,United Kingdom,GBP,46942
2019-10-27,Italy,GBP,68157
2019-10-27,Belgium,USD,10341
2019-10-27,Latvia,AUD,99300
2019-10-27,Qatar,CAD,27323
2019-10-27,United Kingdom,CAD,17899
2019-10-27,Chile,USD,30098
2019-10-27,United States of America,GBP,76466
2019-10-27,South Africa,CAD,75599
2019-10-27,Italy,CAD,94472
2019-10-27,Qatar,GBP,62615
2019-10-27,United Arab Emirates,EUR,12889
2019-10-27,United Arab Emirates,EUR,39533
2019-10-27,United States of America,CAD,24934
2019-10-27,Belgium,EUR,93590
2019-10-27,Qatar,EUR,33436
2019-10-27,United Arab Emirates,USD,45042
2019-10-27,Chile,GBP,29853
2019-10-27,United Kingdom,CAD,29884
2019-10-27,United Kingdom,AUD,80517
2019-10-27,United Kingdom,GBP,98957
2019-10-27,Qatar,GBP,14252
2019-10-27,Qatar,USD,78005
2019-10-27,United Arab Emirates,GBP,66308
2019-10-27,Italy,AUD,82183
2019-10-27,Belgium,USD,71232
2019-10-27,Qatar,USD,68796
2019-10-27,Italy,AUD,29930
2019-10-27,United Arab Emirates,EUR,66152
2019-10-27,Chile,USD,67235
2019-10-27,Australia,CAD,47334
2019-10-27,United Arab Emirates,AUD,89315
2019-10-27,Latvia,GBP,37069
2019-10-27,Belgium,CAD,57465
2019-10-27,Latvia,EUR,84767
2019-10-27,United States of America,GBP,69456
2019-10-27,Chile,CAD,95873
2019-10-27,United Kingdom,GBP,63878
2019-10-27,Latvia,USD,21732
2019-10-27,South Africa,AUD,75932
2019-10-27,United States of America,GBP,29558
2019-10-27,Australia,USD,99425
2019-10-27,Italy,USD,26081
2019-10-27,United Arab Emirates,GBP,45733
2019-10-27,Italy,EUR,83833
2019-10-27,United Arab Emirates,USD,39349
2019-10-27,Belgium,AUD,71157
2019-10-27,United States of America,AUD,52256
2019-10-27,Belgium,CAD,76228
2019-10-27,Australia,USD,89741
2019-10-27,Italy,CAD,86344
2019-10-27,Belgium,USD,71145
2019-10-27,Italy,GBP,41594
2019-10-27,Qatar,CAD,36079
2019-10-27,Austria,USD,76577
2019-10-27,Belgium,GBP,15859
2019-10-27,United Arab Emirates,CAD,82610
2019-10-27,Chile,CAD,21768
2019-10-27,Italy,CAD,35890
2019-10-27,Italy,USD,73919
2019-10-27,Belgium,USD,78230
2019-10-27,Chile,CAD,97636
2019-10-27,South Africa,USD,9371
2019-10-27,South Africa,CAD,90346
2019-10-27,Chile,USD,34794
2019-10-27,United States of America,GBP,75032
2019-10-27,United Arab Emirates,CAD,55816
2019-10-27,Latvia,EUR,62087
2019-10-27,South Africa,AUD,32655
2019-10-27,United States of America,GBP,57262
2019-10-27,Chile,AUD,44106
2019-10-27,United States of America,AUD,24744
2019-10-27,Belgium,USD,92854
2019-10-27,Austria,USD,69708
2019-10-27,Italy,EUR,46052
2019-10-27,Austria,USD,12583
2019-10-27,Italy,GBP,82147
2019-10-27,Australia,CAD,31088
2019-10-27,Belgium,CAD,10902
2019-10-27,Latvia,CAD,13807
2019-10-27,Chile,EUR,85758
2019-10-27,United States of America,AUD,5131
2019-10-27,United States of America,GBP,28352
2019-10-27,Italy,USD,89498
2019-10-27,United Arab Emirates,GBP,89338
2019-10-27,Italy,AUD,72489
2019-10-27,United States of America,EUR,29408
2019-10-27,United Kingdom,GBP,43983
2019-10-27,Latvia,CAD,95409
2019-10-27,United Arab Emirates,USD,92355
2019-10-27,Qatar,GBP,14730
2019-10-27,Qatar,EUR,54934
2019-10-27,Qatar,EUR,56342
2019-10-27,Austria,EUR,11827
2019-10-27,Belgium,USD,70767
2019-10-27,Latvia,CAD,18134
2019-10-27,Chile,GBP,3766
2019-10-27,Italy,CAD,27521
2019-10-27,United Arab Emirates,AUD,83459
2019-10-27,Austria,AUD,39076
2019-10-27,South Africa,EUR,21579
2019-10-27,United Kingdom,USD,7735
2019-10-27,Qatar,USD,30745
2019-10-27,Italy,EUR,55131
2019-10-27,Australia,AUD,76615
2019-10-27,United States of America,EUR,52009
2019-10-27,Australia,GBP,43567
2019-10-27,Belgium,AUD,43638
2019-10-27,Qatar,GBP,66962
2019-10-27,Australia,CAD,35861
2019-10-27,Chile,CAD,62748
2019-10-27,Latvia,USD,32557
2019-10-27,Qatar,EUR,40170
2019-10-27,United States of America,USD,18056
2019-10-27,Latvia,AUD,3179
2019-10-27,United States of America,GBP,65618
2019-10-27,Australia,CAD,8251
2019-10-27,Belgium,EUR,4645
2019-10-27,Australia,AUD,41726
2019-10-27,Latvia,AUD,41361
2019-10-27,United Arab Emirates,EUR,44625
2019-10-27,Australia,EUR,56989
2019-10-27,United States of America,GBP,24666
2019-10-27,Austria,AUD,46295
2019-10-27,United Arab Emirates,USD,62379
2019-10-27,United Arab Emirates,CAD,86414
2019-10-27,Chile,GBP,4200
2019-10-27,Latvia,CAD,47612
2019-10-27,Belgium,EUR,95396
2019-10-27,Latvia,AUD,3585
2019-10-27,Austria,EUR,16200
2019-10-27,United Kingdom,USD,98602
2019-10-27,Australia,USD,26477
2019-10-27,United Arab Emirates,GBP,46096
2019-10-27,South Africa,CAD,35930
2019-10-27,Italy,AUD,9616
2019-10-27,United Arab Emirates,CAD,8876
2019-10-27,Italy,AUD,21406
2019-10-27,United Arab Emirates,CAD,26426
2019-10-27,Latvia,AUD,17548
2019-10-27,Australia,GBP,7575
2019-10-27,Italy,AUD,60964
2019-10-27,Qatar,GBP,38371
2019-10-27,Qatar,EUR,48369
2019-10-27,United Kingdom,GBP,80507
2019-10-27,United Arab Emirates,AUD,76141
2019-10-27,Chile,CAD,19504
2019-10-27,United Kingdom,EUR,22059
2019-10-27,Qatar,CAD,95409
