date,country,currency,amount
2019-10-05,Italy,EUR,30153
2019-10-05,Australia,AUD,94967
2019-10-05,United States of America,EUR,73629
2019-10-05,Italy,AUD,64346
2019-10-05,South Africa,EUR,90479
2019-10-05,United States of America,GBP,41727
2019-10-05,Belgium,EUR,44958
2019-10-05,Australia,USD,79674
2019-10-05,Qatar,USD,55648
2019-10-05,United Arab Emirates,USD,46966
2019-10-05,Qatar,CAD,79031
2019-10-05,United Arab Emirates,USD,73848
2019-10-05,United States of America,CAD,19760
2019-10-05,Chile,GBP,86959
2019-10-05,Qatar,GBP,33251
2019-10-05,South Africa,GBP,36075
2019-10-05,Qatar,GBP,24320
2019-10-05,Australia,GBP,81285
2019-10-05,Italy,GBP,82869
2019-10-05,Belgium,USD,13203
2019-10-05,Qatar,USD,3847
2019-10-05,South Africa,GBP,14366
2019-10-05,United States of America,AUD,7816
2019-10-05,United Arab Emirates,CAD,81933
2019-10-05,Qatar,EUR,41196
2019-10-05,United Kingdom,CAD,35589
2019-10-05,Italy,USD,44583
2019-10-05,South Africa,EUR,19637
2019-10-05,Austria,GBP,62072
2019-10-05,Australia,AUD,288
2019-10-05,Australia,EUR,89371
2019-10-05,Latvia,GBP,51031
2019-10-05,South Africa,USD,130
2019-10-05,United Kingdom,USD,7576
2019-10-05,Latvia,CAD,99587
2019-10-05,Qatar,AUD,63207
2019-10-05,Australia,USD,23540
2019-10-05,Italy,CAD,97090
2019-10-05,United States of America,USD,78396
2019-10-05,South Africa,AUD,27692
2019-10-05,Qatar,AUD,4290
2019-10-05,Italy,USD,95761
2019-10-05,United Arab Emirates,CAD,4791
2019-10-05,United Kingdom,EUR,66995
2019-10-05,South Africa,EUR,71028
2019-10-05,Belgium,EUR,94889
2019-10-05,Belgium,EUR,63127
2019-10-05,Australia,CAD,86846
2019-10-05,United Arab Emirates,AUD,52482
2019-10-05,South Africa,EUR,21703
2019-10-05,United States of America,USD,95189
2019-10-05,Belgium,CAD,93321
2019-10-05,Belgium,CAD,8933
2019-10-05,Belgium,CAD,46742
2019-10-05,Qatar,CAD,65330
2019-10-05,Chile,GBP,18624
2019-10-05,Chile,EUR,35737
2019-10-05,Chile,AUD,80942
2019-10-05,Latvia,CAD,245
2019-10-05,Qatar,USD,41616
2019-10-05,United Kingdom,AUD,70080
2019-10-05,Austria,AUD,91641
2019-10-05,Qatar,EUR,67001
2019-10-05,Austria,USD,76008
2019-10-05,Latvia,CAD,57152
2019-10-05,South Africa,CAD,89326
2019-10-05,Austria,CAD,91269
2019-10-05,Latvia,CAD,49250
2019-10-05,Chile,AUD,15264
2019-10-05,United Kingdom,CAD,95084
2019-10-05,United Kingdom,EUR,11896
2019-10-05,United Arab Emirates,USD,8756
2019-10-05,South Africa,CAD,32419
2019-10-05,Latvia,CAD,77998
2019-10-05,United States of America,GBP,48980
2019-10-05,Chile,CAD,34641
2019-10-05,Qatar,USD,55607
2019-10-05,Austria,CAD,45838
2019-10-05,United Arab Emirates,GBP,7808
2019-10-05,Australia,CAD,77967
2019-10-05,Australia,USD,40997
2019-10-05,Belgium,AUD,76881
2019-10-05,United Arab Emirates,AUD,99461
2019-10-05,Chile,CAD,22271
2019-10-05,Qatar,USD,56175
2019-10-05,Latvia,CAD,46134
2019-10-05,Qatar,AUD,18451
2019-10-05,Italy,EUR,84138
2019-10-05,United Arab Emirates,GBP,1825
2019-10-05,Italy,AUD,52001
2019-10-05,Qatar,AUD,86336
2019-10-05,United States of America,GBP,99465
2019-10-05,South Africa,AUD,15566
2019-10-05,Australia,CAD,75123
2019-10-05,Italy,AUD,65421
2019-10-05,Chile,AUD,34714
2019-10-05,United Kingdom,AUD,67111
2019-10-05,Australia,AUD,65543
2019-10-05,Austria,AUD,20701
2019-10-05,Austria,USD,19057
2019-10-05,Latvia,EUR,46010
2019-10-05,Australia,CAD,59497
2019-10-05,United Kingdom,CAD,64095
2019-10-05,Qatar,GBP,86197
2019-10-05,South Africa,USD,65014
2019-10-05,Australia,AUD,98228
2019-10-05,Belgium,USD,47035
2019-10-05,Austria,GBP,59909
2019-10-05,United States of America,CAD,85832
2019-10-05,United Arab Emirates,AUD,82426
2019-10-05,Belgium,AUD,6437
2019-10-05,Australia,GBP,87241
2019-10-05,Italy,USD,14667
2019-10-05,Chile,AUD,95615
2019-10-05,United States of America,USD,30995
2019-10-05,Latvia,AUD,89982
2019-10-05,United States of America,GBP,27321
2019-10-05,United Kingdom,USD,42201
2019-10-05,South Africa,AUD,91744
2019-10-05,South Africa,CAD,9887
2019-10-05,United Kingdom,CAD,9848
2019-10-05,United Kingdom,EUR,38692
2019-10-05,Italy,AUD,2401
2019-10-05,Belgium,EUR,59442
2019-10-05,South Africa,EUR,15975
2019-10-05,Chile,GBP,8515
2019-10-05,South Africa,EUR,31837
2019-10-05,Australia,CAD,72018
2019-10-05,Latvia,EUR,44245
2019-10-06,Austria,GBP,97930
2019-10-06,Qatar,GBP,21149
2019-10-06,Chile,USD,369
2019-10-06,Qatar,AUD,95820
2019-10-06,Chile,CAD,52104
2019-10-06,Italy,EUR,59695
2019-10-06,United Kingdom,GBP,34182
2019-10-06,Latvia,EUR,45664
2019-10-06,Australia,AUD,78651
2019-10-06,Austria,EUR,12009
2019-10-06,Chile,GBP,5235
2019-10-06,Latvia,GBP,91669
2019-10-06,Latvia,USD,34178
2019-10-06,Chile,EUR,77617
2019-10-06,Italy,EUR,41523
2019-10-06,United Arab Emirates,EUR,79018
2019-10-06,Qatar,GBP,38116
2019-10-06,Chile,EUR,98775
2019-10-06,United Kingdom,CAD,67805
2019-10-06,Latvia,GBP,17772
2019-10-06,Chile,CAD,18531
2019-10-06,United Kingdom,EUR,14387
2019-10-06,South Africa,USD,60571
2019-10-06,United Kingdom,CAD,80847
2019-10-06,United Arab Emirates,CAD,63769
2019-10-06,Austria,EUR,28909
2019-10-06,Qatar,EUR,40818
2019-10-06,Latvia,USD,80006
2019-10-06,United Kingdom,CAD,29166
2019-10-06,United States of America,USD,58077
2019-10-06,United States of America,CAD,5924
2019-10-06,Austria,GBP,38683
2019-10-06,South Africa,USD,72272
2019-10-06,Austria,USD,51717
2019-10-06,Italy,GBP,65071
2019-10-06,Chile,AUD,12695
2019-10-06,Australia,AUD,16760
2019-10-06,Australia,GBP,30632
2019-10-06,Latvia,CAD,51572
2019-10-06,Latvia,EUR,4881
2019-10-06,Italy,EUR,88299
2019-10-06,South Africa,CAD,67571
2019-10-06,Latvia,AUD,51225
2019-10-06,United Arab Emirates,CAD,11429
2019-10-06,Latvia,AUD,70973
2019-10-06,United States of America,AUD,76694
2019-10-06,Austria,CAD,34892
2019-10-06,South Africa,GBP,19772
2019-10-06,Chile,GBP,75016
2019-10-06,United Arab Emirates,USD,65272
2019-10-06,Chile,CAD,67104
2019-10-06,South Africa,EUR,48776
2019-10-06,Chile,AUD,65062
2019-10-06,Chile,CAD,70493
2019-10-06,South Africa,GBP,47850
2019-10-06,Italy,CAD,3972
2019-10-06,Austria,GBP,46330
2019-10-06,Qatar,GBP,46113
2019-10-06,Qatar,AUD,49851
2019-10-06,Italy,USD,20550
2019-10-06,Italy,AUD,52888
2019-10-06,Austria,GBP,4781
2019-10-06,Latvia,CAD,29883
2019-10-06,Austria,USD,78310
2019-10-06,Chile,AUD,13665
2019-10-06,Australia,EUR,80582
2019-10-06,Latvia,AUD,40339
2019-10-06,Austria,USD,35150
2019-10-06,Chile,CAD,25538
2019-10-06,Latvia,CAD,65277
2019-10-06,Austria,CAD,77676
2019-10-06,Australia,USD,68487
2019-10-06,Italy,CAD,19898
2019-10-06,United Kingdom,AUD,37056
2019-10-06,Italy,EUR,87105
2019-10-06,Belgium,GBP,3525
2019-10-06,Latvia,USD,61090
2019-10-06,Chile,CAD,88293
2019-10-06,Latvia,EUR,45252
2019-10-06,United States of America,USD,43229
2019-10-06,Austria,AUD,96349
2019-10-06,Qatar,USD,98191
2019-10-06,Australia,EUR,1983
2019-10-06,United Kingdom,GBP,66501
2019-10-06,Chile,EUR,90439
2019-10-06,Austria,CAD,68291
2019-10-06,United States of America,USD,61518
2019-10-06,United States of America,EUR,97819
2019-10-06,United Kingdom,AUD,68760
2019-10-06,Italy,CAD,46597
2019-10-06,Italy,GBP,18768
2019-10-06,United Kingdom,AUD,2715
2019-10-06,United Arab Emirates,GBP,28362
2019-10-06,United Kingdom,GBP,3128
2019-10-06,Australia,GBP,69910
2019-10-06,Chile,USD,25022
2019-10-06,South Africa,GBP,82770
2019-10-06,South Africa,GBP,77694
2019-10-06,United States of America,AUD,54806
2019-10-06,Chile,USD,12280
2019-10-06,Australia,CAD,64097
2019-10-06,Chile,GBP,20025
2019-10-06,United States of America,CAD,61044
2019-10-06,South Africa,GBP,64724
2019-10-06,Belgium,AUD,97012
2019-10-06,Austria,GBP,36497
2019-10-06,Belgium,GBP,78405
2019-10-06,Chile,USD,83804
2019-10-06,Qatar,CAD,36511
2019-10-06,Qatar,CAD,27736
2019-10-06,United Arab Emirates,EUR,72948
2019-10-06,Belgium,GBP,35035
2019-10-06,Austria,USD,86431
2019-10-06,Austria,USD,21758
2019-10-06,Chile,USD,68097
2019-10-06,Latvia,EUR,65021
2019-10-06,Australia,USD,29170
2019-10-06,United Arab Emirates,EUR,80292
2019-10-06,United Kingdom,EUR,76188
2019-10-06,Australia,AUD,95063
2019-10-06,Qatar,CAD,31376
2019-10-06,Austria,AUD,31831
2019-10-06,Latvia,EUR,2064
2019-10-06,South Africa,USD,57964
2019-10-06,Australia,CAD,11216
2019-10-06,Qatar,USD,88611
2019-10-06,Latvia,GBP,44682
2019-10-06,United States of America,CAD,81116
2019-10-06,Latvia,CAD,93637
2019-10-06,Qatar,AUD,50323
2019-10-06,Qatar,AUD,8615
2019-10-06,Belgium,AUD,20340
2019-10-06,Qatar,EUR,18802
2019-10-06,United Kingdom,USD,69319
2019-10-06,South Africa,USD,1247
2019-10-06,Austria,USD,60260
2019-10-06,Chile,CAD,48169
2019-10-06,Qatar,USD,2850
2019-10-06,Austria,CAD,31673
2019-10-06,Austria,AUD,73603
2019-10-06,United Arab Emirates,CAD,52534
2019-10-06,United Arab Emirates,USD,99727
2019-10-06,United Kingdom,USD,46256
2019-10-06,Italy,CAD,77076
2019-10-06,Latvia,GBP,22396
2019-10-06,United States of America,AUD,32912
2019-10-06,Australia,EUR,41170
2019-10-06,Austria,GBP,48026
2019-10-06,South Africa,AUD,48153
2019-10-06,Australia,CAD,79621
2019-10-06,South Africa,EUR,20025
2019-10-06,Chile,USD,55545
2019-10-06,Latvia,AUD,77483
2019-10-06,United Arab Emirates,AUD,15063
2019-10-06,Qatar,USD,31042
2019-10-06,Austria,GBP,76359
2019-10-06,United Arab Emirates,CAD,97983
2019-10-06,Australia,USD,59269
2019-10-06,Chile,EUR,44322
2019-10-06,United Kingdom,CAD,40014
2019-10-06,Italy,GBP,91122
2019-10-06,South Africa,EUR,88817
2019-10-06,Latvia,AUD,71113
2019-10-06,Australia,AUD,97776
2019-10-06,Austria,EUR,12765
2019-10-06,Belgium,USD,32773
2019-10-06,United States of America,AUD,55196
2019-10-06,United Kingdom,USD,57628
2019-10-06,United States of America,GBP,58194
2019-10-06,Chile,EUR,50556
2019-10-06,United States of America,GBP,70163
2019-10-06,Latvia,USD,36327
2019-10-06,United States of America,USD,69586
2019-10-06,Austria,GBP,32611
2019-10-06,Chile,EUR,32057
2019-10-06,Chile,AUD,85536
2019-10-06,Chile,USD,34829
2019-10-06,United States of America,USD,65138
2019-10-06,United States of America,EUR,56615
2019-10-06,United Arab Emirates,USD,10983
2019-10-06,United Kingdom,USD,62439
2019-10-06,United Arab Emirates,EUR,98499
2019-10-06,United Kingdom,USD,63314
2019-10-06,United States of America,EUR,14040
2019-10-06,United Kingdom,GBP,53379
2019-10-06,South Africa,USD,20482
2019-10-06,Chile,EUR,88617
2019-10-06,Belgium,GBP,40536
2019-10-06,Austria,GBP,76142
2019-10-06,Qatar,GBP,80913
2019-10-06,Chile,AUD,88295
2019-10-06,Australia,USD,95939
2019-10-06,Latvia,CAD,64764
2019-10-06,United Kingdom,CAD,74145
2019-10-06,Austria,CAD,80419
2019-10-06,Belgium,CAD,366
2019-10-06,South Africa,GBP,1071
2019-10-06,Qatar,CAD,79844
2019-10-06,United Arab Emirates,AUD,40450
2019-10-06,Austria,AUD,64047
2019-10-06,United Kingdom,AUD,62759
2019-10-06,United Arab Emirates,CAD,55291
2019-10-06,Australia,AUD,21782
2019-10-06,Australia,USD,28660
2019-10-06,Australia,USD,69343
2019-10-06,Italy,USD,59171
2019-10-06,United States of America,CAD,95103
2019-10-06,United Arab Emirates,CAD,46829
2019-10-06,United Arab Emirates,EUR,53947
2019-10-06,United States of America,EUR,65908
2019-10-06,South Africa,CAD,16874
2019-10-06,Belgium,AUD,13066
2019-10-06,Latvia,EUR,86557
2019-10-06,Austria,CAD,11871
2019-10-06,Austria,USD,78933
2019-10-06,Chile,CAD,19914
2019-10-06,Latvia,USD,76557
2019-10-06,Latvia,CAD,31678
2019-10-06,Qatar,AUD,33733
2019-10-06,Belgium,USD,61030
2019-10-06,United States of America,GBP,38339
2019-10-06,United Arab Emirates,GBP,42036
2019-10-06,United States of America,CAD,49622
2019-10-06,Australia,GBP,27355
2019-10-06,Italy,CAD,81794
2019-10-06,Italy,GBP,54046
2019-10-06,Latvia,EUR,67579
2019-10-06,Chile,USD,54881
2019-10-06,Chile,USD,61751
2019-10-06,Chile,AUD,36091
2019-10-06,Italy,USD,70607
2019-10-06,United Kingdom,GBP,19167
2019-10-06,Italy,GBP,70130
2019-10-06,United Kingdom,AUD,91052
2019-10-06,Belgium,GBP,90433
2019-10-06,Belgium,EUR,93586
2019-10-06,Italy,GBP,8155
2019-10-06,United Arab Emirates,GBP,94369
2019-10-06,Australia,CAD,88159
2019-10-06,United States of America,CAD,26465
2019-10-06,Chile,EUR,21864
2019-10-06,Australia,GBP,78386
2019-10-06,Belgium,CAD,45038
2019-10-06,Italy,EUR,48768
2019-10-06,Qatar,EUR,79982
2019-10-06,Austria,EUR,73119
2019-10-06,United Kingdom,CAD,60043
2019-10-06,Chile,CAD,85316
2019-10-06,United Kingdom,CAD,14532
2019-10-06,United States of America,AUD,76324
2019-10-06,United Kingdom,CAD,4577
2019-10-06,Qatar,GBP,92210
2019-10-06,Qatar,AUD,87099
2019-10-06,United States of America,USD,4577
2019-10-06,United Kingdom,EUR,41463
2019-10-06,Australia,CAD,38024
2019-10-06,Qatar,USD,26801
2019-10-06,Latvia,USD,95026
2019-10-06,Austria,EUR,97708
2019-10-06,Latvia,USD,98637
2019-10-06,Italy,CAD,63954
2019-10-06,United Kingdom,CAD,20207
2019-10-06,Qatar,EUR,90525
2019-10-06,Chile,CAD,51766
2019-10-06,Australia,AUD,81841
2019-10-06,Chile,USD,66473
2019-10-06,United Kingdom,AUD,90737
2019-10-06,Austria,USD,94030
2019-10-06,United Kingdom,GBP,20989
2019-10-06,Latvia,EUR,70388
2019-10-06,United States of America,USD,273
2019-10-06,Austria,CAD,51099
2019-10-06,United Arab Emirates,CAD,40547
2019-10-06,United Arab Emirates,CAD,20792
2019-10-06,Belgium,EUR,21921
2019-10-06,United Arab Emirates,AUD,602
2019-10-06,Qatar,USD,11846
2019-10-06,Austria,GBP,92281
2019-10-06,Australia,AUD,58144
2019-10-06,Latvia,AUD,58587
2019-10-06,Latvia,USD,64709
2019-10-06,Chile,EUR,47196
2019-10-06,South Africa,GBP,13935
2019-10-06,United Kingdom,AUD,22452
2019-10-06,Australia,USD,98612
2019-10-06,United States of America,GBP,61166
2019-10-06,Belgium,EUR,5043
2019-10-06,Australia,CAD,49171
2019-10-06,United States of America,USD,33639
2019-10-06,Belgium,GBP,73799
2019-10-06,South Africa,AUD,97477
2019-10-06,Australia,CAD,11594
2019-10-06,Australia,EUR,89338
2019-10-06,Qatar,USD,31670
2019-10-06,Austria,USD,13592
2019-10-06,Australia,CAD,33687
2019-10-06,Latvia,USD,49338
2019-10-06,South Africa,GBP,37500
2019-10-06,South Africa,USD,76610
2019-10-06,United States of America,AUD,15392
2019-10-06,Australia,AUD,51518
2019-10-06,Austria,AUD,29934
2019-10-06,United States of America,AUD,20806
2019-10-06,Chile,CAD,37617
2019-10-06,Austria,GBP,85552
2019-10-06,Latvia,EUR,59331
2019-10-06,United Kingdom,GBP,64483
2019-10-06,Latvia,CAD,38190
2019-10-06,Belgium,CAD,7027
2019-10-06,Qatar,EUR,51923
2019-10-06,Australia,GBP,73765
2019-10-06,Austria,GBP,69296
2019-10-06,Italy,CAD,4917
2019-10-06,Belgium,USD,4397
2019-10-06,Belgium,GBP,24303
2019-10-06,Austria,EUR,66672
2019-10-06,Latvia,CAD,57831
2019-10-06,Belgium,GBP,62232
2019-10-06,United Arab Emirates,CAD,95398
2019-10-06,Italy,AUD,4623
2019-10-06,Austria,GBP,60773
2019-10-06,South Africa,EUR,34211
2019-10-06,Latvia,EUR,97740
2019-10-06,South Africa,USD,44942
2019-10-06,Chile,AUD,29732
2019-10-06,United Arab Emirates,AUD,12750
2019-10-06,Australia,AUD,98670
2019-10-06,South Africa,CAD,57801
2019-10-06,South Africa,GBP,8023
2019-10-06,Belgium,GBP,73358
2019-10-06,Austria,GBP,97908
2019-10-06,Italy,USD,43220
2019-10-06,South Africa,EUR,84664
2019-10-06,United Kingdom,AUD,67252
2019-10-06,Qatar,GBP,85405
2019-10-06,United Arab Emirates,EUR,67834
2019-10-06,Australia,USD,10457
2019-10-06,Belgium,CAD,35427
2019-10-06,Australia,USD,2981
2019-10-06,South Africa,GBP,51076
2019-10-06,United Kingdom,AUD,87404
2019-10-06,United States of America,GBP,49355
2019-10-06,Belgium,CAD,83356
2019-10-06,South Africa,GBP,99058
2019-10-06,Qatar,AUD,66031
2019-10-06,Chile,EUR,60080
2019-10-06,Austria,AUD,59892
2019-10-06,Italy,USD,54996
2019-10-06,Latvia,USD,79740
2019-10-06,United Arab Emirates,AUD,11016
2019-10-06,Italy,USD,82094
2019-10-06,United States of America,CAD,2919
2019-10-06,Australia,CAD,50471
2019-10-06,Austria,GBP,79011
2019-10-06,Latvia,EUR,37478
2019-10-06,United States of America,CAD,37786
2019-10-06,United Arab Emirates,GBP,28314
2019-10-06,Italy,EUR,34874
2019-10-06,Belgium,USD,40687
2019-10-06,Australia,EUR,33082
2019-10-06,Qatar,CAD,51207
2019-10-06,United Kingdom,EUR,72189
2019-10-06,Italy,EUR,57893
2019-10-06,South Africa,EUR,78429
2019-10-06,United Arab Emirates,AUD,44226
2019-10-06,Austria,CAD,5175
2019-10-06,Australia,GBP,92010
2019-10-06,Italy,EUR,89334
2019-10-06,Australia,GBP,12601
2019-10-06,Belgium,GBP,60868
2019-10-06,Qatar,EUR,50915
2019-10-06,Austria,GBP,3433
2019-10-06,Italy,USD,89104
2019-10-06,United Kingdom,AUD,44688
2019-10-06,Qatar,USD,21399
2019-10-06,Qatar,USD,73817
2019-10-06,Australia,AUD,45142
2019-10-06,United States of America,EUR,32951
2019-10-06,Belgium,CAD,15158
2019-10-06,United States of America,CAD,75171
2019-10-06,Latvia,USD,72836
2019-10-06,Belgium,EUR,53422
2019-10-06,South Africa,GBP,71725
2019-10-06,Qatar,AUD,93602
2019-10-06,Qatar,EUR,34009
2019-10-06,Chile,EUR,87074
2019-10-06,Austria,CAD,48935
2019-10-06,South Africa,GBP,42220
2019-10-06,Qatar,EUR,69463
2019-10-06,Austria,GBP,44603
2019-10-06,Latvia,CAD,39048
2019-10-06,South Africa,AUD,20740
2019-10-06,South Africa,CAD,89944
2019-10-06,Italy,AUD,70952
2019-10-06,Australia,GBP,89249
2019-10-06,United States of America,EUR,43200
2019-10-06,United Kingdom,CAD,80805
2019-10-06,Austria,AUD,13648
2019-10-06,United Kingdom,EUR,91040
2019-10-06,Italy,EUR,54820
2019-10-06,United States of America,AUD,22385
2019-10-06,Austria,AUD,19056
2019-10-06,Chile,EUR,4027
2019-10-06,Italy,GBP,70639
2019-10-06,United Kingdom,GBP,8584
2019-10-06,Italy,AUD,10946
2019-10-06,South Africa,EUR,58486
2019-10-06,Latvia,CAD,68680
2019-10-06,Australia,GBP,31699
2019-10-06,South Africa,USD,70959
2019-10-06,Austria,AUD,29503
2019-10-06,Austria,EUR,18712
2019-10-06,Belgium,GBP,89283
2019-10-06,United Arab Emirates,AUD,99283
2019-10-06,Austria,CAD,4022
2019-10-06,Belgium,CAD,96695
2019-10-06,Qatar,USD,52075
2019-10-06,Italy,CAD,99382
2019-10-06,Austria,CAD,90661
2019-10-06,Italy,USD,85397
2019-10-06,United Arab Emirates,AUD,61564
2019-10-06,Latvia,CAD,8955
2019-10-06,United Kingdom,CAD,68244
2019-10-06,Chile,CAD,97852
2019-10-06,Latvia,USD,76104
2019-10-06,United States of America,AUD,83824
2019-10-06,South Africa,AUD,96904
2019-10-06,Austria,CAD,35018
2019-10-06,Italy,EUR,7577
2019-10-06,Italy,AUD,60876
2019-10-06,Australia,EUR,59373
2019-10-06,South Africa,CAD,22869
2019-10-06,Qatar,CAD,71409
2019-10-06,Austria,USD,16540
2019-10-06,South Africa,CAD,7965
2019-10-06,United Arab Emirates,EUR,41361
2019-10-06,United Kingdom,GBP,52585
2019-10-06,Belgium,GBP,16104
2019-10-06,Austria,GBP,88444
2019-10-06,Qatar,USD,46155
2019-10-06,Australia,CAD,5459
2019-10-06,United Arab Emirates,GBP,510
2019-10-06,Australia,GBP,84866
2019-10-06,Italy,AUD,51429
2019-10-06,Qatar,USD,99920
2019-10-06,Chile,USD,16928
2019-10-06,United Arab Emirates,EUR,99785
2019-10-06,United States of America,GBP,20490
2019-10-06,Italy,EUR,24685
2019-10-06,United Kingdom,CAD,66996
2019-10-06,Latvia,GBP,81179
2019-10-06,Australia,EUR,75330
2019-10-06,Italy,EUR,7558
2019-10-06,Chile,GBP,99907
2019-10-06,United Arab Emirates,GBP,23854
2019-10-06,South Africa,GBP,32152
2019-10-06,Latvia,GBP,66912
2019-10-06,Belgium,GBP,50407
2019-10-06,United States of America,USD,49410
2019-10-06,Italy,GBP,81219
2019-10-06,Italy,AUD,39190
2019-10-06,United Arab Emirates,CAD,68976
2019-10-06,United Kingdom,USD,37837
2019-10-06,Qatar,USD,20106
2019-10-06,Italy,AUD,35694
2019-10-06,Australia,EUR,67647
2019-10-06,Chile,GBP,11726
2019-10-06,United Arab Emirates,CAD,27536
2019-10-06,United Arab Emirates,CAD,11134
2019-10-06,United Arab Emirates,EUR,45646
2019-10-06,Australia,USD,4823
2019-10-06,Austria,GBP,18081
2019-10-06,United States of America,CAD,85227
2019-10-06,Latvia,AUD,2113
2019-10-06,South Africa,USD,95093
2019-10-06,Qatar,USD,61980
2019-10-06,United States of America,USD,22920
2019-10-06,Qatar,GBP,44462
2019-10-06,United Arab Emirates,EUR,11282
2019-10-06,United Arab Emirates,EUR,2961
2019-10-06,United Kingdom,CAD,53836
2019-10-06,United States of America,AUD,49212
2019-10-06,Qatar,AUD,98432
2019-10-06,Latvia,AUD,86009
2019-10-06,Italy,AUD,475
2019-10-07,Qatar,GBP,28557
2019-10-07,South Africa,CAD,22544
2019-10-07,United Arab Emirates,CAD,38499
2019-10-07,Chile,EUR,45208
2019-10-07,Austria,CAD,92469
2019-10-07,United States of America,AUD,71726
2019-10-07,United Kingdom,GBP,55061
2019-10-07,Chile,AUD,81163
2019-10-07,Australia,EUR,24837
2019-10-07,Latvia,AUD,95222
2019-10-07,United Kingdom,CAD,16049
2019-10-07,Latvia,EUR,70640
2019-10-07,Australia,GBP,61573
2019-10-07,South Africa,AUD,51103
2019-10-07,United States of America,AUD,67314
2019-10-07,Australia,EUR,50098
2019-10-07,Chile,EUR,88441
2019-10-07,South Africa,USD,85246
2019-10-07,Australia,GBP,37237
2019-10-07,Italy,GBP,53717
2019-10-07,Latvia,AUD,60950
2019-10-07,Italy,CAD,73894
2019-10-07,Qatar,AUD,21653
2019-10-07,South Africa,CAD,57456
2019-10-07,South Africa,USD,53879
2019-10-07,United Arab Emirates,AUD,69016
2019-10-07,United Arab Emirates,CAD,92245
2019-10-07,South Africa,USD,44639
2019-10-07,Belgium,USD,25838
2019-10-07,South Africa,USD,71984
2019-10-07,Italy,GBP,4653
2019-10-07,Italy,AUD,58788
2019-10-07,Latvia,USD,44443
2019-10-07,Qatar,AUD,1480
2019-10-07,Belgium,USD,85588
2019-10-07,South Africa,GBP,66277
2019-10-07,United States of America,CAD,92236
2019-10-07,Australia,EUR,28207
2019-10-07,Australia,GBP,65161
2019-10-07,United States of America,CAD,97809
2019-10-07,Chile,GBP,14189
2019-10-07,Belgium,CAD,40001
2019-10-07,Australia,AUD,54711
2019-10-07,Chile,GBP,92897
2019-10-07,Latvia,CAD,61317
2019-10-07,Chile,EUR,51022
2019-10-07,Latvia,USD,4914
2019-10-07,Qatar,USD,56154
2019-10-07,Austria,USD,12985
2019-10-07,Chile,EUR,35863
2019-10-07,Latvia,CAD,24581
2019-10-07,Italy,CAD,62403
2019-10-07,Qatar,CAD,29083
2019-10-07,United States of America,CAD,84134
2019-10-07,United Arab Emirates,EUR,66551
2019-10-07,South Africa,CAD,79
2019-10-07,Chile,USD,63897
2019-10-07,Latvia,EUR,73557
2019-10-07,Australia,EUR,92214
2019-10-07,United Arab Emirates,AUD,39398
2019-10-07,United Kingdom,GBP,59866
2019-10-07,United Kingdom,USD,31862
2019-10-07,Australia,CAD,67914
2019-10-07,United States of America,AUD,82602
2019-10-07,Latvia,USD,49283
2019-10-07,Italy,EUR,5056
2019-10-07,Latvia,USD,28875
2019-10-07,United Kingdom,CAD,50295
2019-10-07,Chile,CAD,48690
2019-10-07,Chile,USD,56596
2019-10-07,Latvia,EUR,40036
2019-10-07,United Arab Emirates,EUR,69779
2019-10-07,Chile,EUR,44588
2019-10-07,South Africa,GBP,91490
2019-10-07,Latvia,AUD,13517
2019-10-07,Chile,USD,76535
2019-10-07,United Arab Emirates,USD,18482
2019-10-07,Australia,GBP,63329
2019-10-07,Chile,USD,8315
2019-10-07,Belgium,EUR,23585
2019-10-07,United States of America,CAD,95872
2019-10-07,Latvia,EUR,57860
2019-10-07,Austria,USD,72573
2019-10-07,Belgium,GBP,28142
2019-10-07,Qatar,CAD,15211
2019-10-07,Belgium,USD,81224
2019-10-07,Qatar,AUD,94399
2019-10-07,Austria,AUD,35443
2019-10-07,Italy,CAD,50071
2019-10-07,Belgium,CAD,92797
2019-10-07,United Kingdom,CAD,103
2019-10-07,South Africa,GBP,28997
2019-10-07,Belgium,GBP,13696
2019-10-07,South Africa,USD,17381
2019-10-07,Belgium,EUR,43042
2019-10-07,United Kingdom,AUD,91124
2019-10-07,Austria,CAD,5366
2019-10-07,South Africa,EUR,36295
2019-10-07,Latvia,USD,71589
2019-10-07,Belgium,USD,18225
2019-10-07,Chile,GBP,64104
2019-10-07,Chile,EUR,52350
2019-10-07,Chile,AUD,74080
2019-10-07,United States of America,GBP,37542
2019-10-07,Australia,USD,37053
2019-10-07,Italy,AUD,8325
2019-10-07,United States of America,EUR,25634
2019-10-07,United Arab Emirates,GBP,51307
2019-10-07,Austria,EUR,67146
2019-10-07,Belgium,AUD,1488
2019-10-07,Belgium,CAD,4203
2019-10-07,Italy,GBP,18418
2019-10-07,Australia,EUR,80625
2019-10-07,South Africa,EUR,99416
2019-10-07,United Arab Emirates,EUR,91945
2019-10-07,Chile,EUR,41030
2019-10-07,Qatar,AUD,233
2019-10-07,Australia,EUR,51893
2019-10-07,Latvia,CAD,13038
2019-10-07,Belgium,EUR,18971
2019-10-07,Latvia,USD,78907
2019-10-07,Austria,GBP,20896
2019-10-07,Australia,AUD,55478
2019-10-07,Chile,GBP,78342
2019-10-07,Qatar,AUD,38873
2019-10-07,United Arab Emirates,CAD,61054
